"Step","evalv2_spball_1.8B_mupinit_muplr5e-3_wd0.1_hard_headfc1split - hidden-states-absmax/attention::o_proj","evalv2_spball_1.8B_mupinit_muplr5e-3_wd0.1_hard_headfc1split - hidden-states-absmax/attention::o_proj__MIN","evalv2_spball_1.8B_mupinit_muplr5e-3_wd0.1_hard_headfc1split - hidden-states-absmax/attention::o_proj__MAX","evalv2_muonw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj","evalv2_muonw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj__MIN","evalv2_muonw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj__MAX","evalv2_adamw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj","evalv2_adamw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj__MIN","evalv2_adamw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj__MAX"
"17462","4.6875","4.6875","4.6875","9.1875","9.1875","9.1875","398","398","398"
"17464","4.5","4.5","4.5","8.8125","8.8125","8.8125","376","376","376"
"17465","4.75","4.75","4.75","8.875","8.875","8.875","372","372","372"
"17466","4.875","4.875","4.875","8.5625","8.5625","8.5625","374","374","374"
"17467","4.6875","4.6875","4.6875","8.625","8.625","8.625","382","382","382"
"17469","4.5","4.5","4.5","8.9375","8.9375","8.9375","386","386","386"
"17472","5","5","5","9.5625","9.5625","9.5625","472","472","472"
"17473","4.5","4.5","4.5","9.125","9.125","9.125","392","392","392"
"17475","4.75","4.75","4.75","8.625","8.625","8.625","374","374","374"
"17480","4.53125","4.53125","4.53125","8.625","8.625","8.625","430","430","430"
"17483","4.5625","4.5625","4.5625","8.8125","8.8125","8.8125","372","372","372"
"17485","4.5","4.5","4.5","9.0625","9.0625","9.0625","386","386","386"
"17489","4.6875","4.6875","4.6875","8.125","8.125","8.125","388","388","388"
"17490","5.0625","5.0625","5.0625","8.375","8.375","8.375","452","452","452"
"17493","4.625","4.625","4.625","7.75","7.75","7.75","406","406","406"
"17499","","","","","","","426","426","426"
"17500","5.3125","5.3125","5.3125","8.5625","8.5625","8.5625","396","396","396"
"17501","5.34375","5.34375","5.34375","9.125","9.125","9.125","454","454","454"
"17502","5","5","5","8.8125","8.8125","8.8125","408","408","408"
"17504","4.8125","4.8125","4.8125","8.875","8.875","8.875","402","402","402"
"17513","4.875","4.875","4.875","9.0625","9.0625","9.0625","378","378","378"
"17515","4.59375","4.59375","4.59375","8.4375","8.4375","8.4375","424","424","424"
"17516","4.78125","4.78125","4.78125","8.375","8.375","8.375","410","410","410"
"17518","4.625","4.625","4.625","9.5","9.5","9.5","412","412","412"
"17522","4.53125","4.53125","4.53125","8.9375","8.9375","8.9375","382","382","382"
"17523","4.75","4.75","4.75","8.8125","8.8125","8.8125","418","418","418"
"17525","4.65625","4.65625","4.65625","8.9375","8.9375","8.9375","402","402","402"
"17526","4.46875","4.46875","4.46875","8.25","8.25","8.25","386","386","386"
"17528","4.84375","4.84375","4.84375","8.5","8.5","8.5","426","426","426"
"17529","","","","","","","384","384","384"
"17535","5.03125","5.03125","5.03125","8.625","8.625","8.625","388","388","388"
"17536","4.6875","4.6875","4.6875","8","8","8","362","362","362"
"17541","4.71875","4.71875","4.71875","9","9","9","372","372","372"
"17542","","","","","","","396","396","396"
"17543","4.59375","4.59375","4.59375","8.5625","8.5625","8.5625","362","362","362"
"17544","4.71875","4.71875","4.71875","8.75","8.75","8.75","366","366","366"
"17545","4.5","4.5","4.5","8.5","8.5","8.5","424","424","424"
"17546","4.65625","4.65625","4.65625","9","9","9","378","378","378"
"17548","4.65625","4.65625","4.65625","9","9","9","408","408","408"
"17549","5","5","5","8.25","8.25","8.25","380","380","380"
"17550","","","","","","","400","400","400"
"17551","4.71875","4.71875","4.71875","8.4375","8.4375","8.4375","398","398","398"
"17553","4.9375","4.9375","4.9375","10","10","10","380","380","380"
"17554","4.75","4.75","4.75","10.125","10.125","10.125","412","412","412"
"17557","","","","","","","378","378","378"
"17561","4.40625","4.40625","4.40625","8.9375","8.9375","8.9375","390","390","390"
"17563","4.625","4.625","4.625","8.9375","8.9375","8.9375","392","392","392"
"17565","5.03125","5.03125","5.03125","9.0625","9.0625","9.0625","430","430","430"
"17566","4.9375","4.9375","4.9375","8.4375","8.4375","8.4375","368","368","368"
"17568","4.6875","4.6875","4.6875","8.875","8.875","8.875","378","378","378"
"17569","4.84375","4.84375","4.84375","9.0625","9.0625","9.0625","362","362","362"
"17571","4.53125","4.53125","4.53125","8.9375","8.9375","8.9375","406","406","406"
"17572","4.625","4.625","4.625","9.25","9.25","9.25","448","448","448"
"17579","4.90625","4.90625","4.90625","9.1875","9.1875","9.1875","390","390","390"
"17580","4.46875","4.46875","4.46875","8.375","8.375","8.375","362","362","362"
"17582","4.71875","4.71875","4.71875","9","9","9","386","386","386"
"17584","5.03125","5.03125","5.03125","8.625","8.625","8.625","412","412","412"
"17585","4.6875","4.6875","4.6875","8.8125","8.8125","8.8125","420","420","420"
"17587","5.03125","5.03125","5.03125","8.875","8.875","8.875","398","398","398"
"17588","4.625","4.625","4.625","8.9375","8.9375","8.9375","368","368","368"
"17595","4.9375","4.9375","4.9375","9","9","9","386","386","386"
"17597","","","","","","","398","398","398"
"17600","4.6875","4.6875","4.6875","9.3125","9.3125","9.3125","402","402","402"
"17601","5.40625","5.40625","5.40625","8.5","8.5","8.5","410","410","410"
"17605","4.71875","4.71875","4.71875","9.0625","9.0625","9.0625","386","386","386"
"17607","4.8125","4.8125","4.8125","8.6875","8.6875","8.6875","410","410","410"
"17609","4.53125","4.53125","4.53125","8.625","8.625","8.625","412","412","412"
"17611","4.625","4.625","4.625","8.375","8.375","8.375","410","410","410"
"17615","4.5","4.5","4.5","9.5","9.5","9.5","418","418","418"
"17617","4.96875","4.96875","4.96875","8.625","8.625","8.625","380","380","380"
"17618","4.84375","4.84375","4.84375","9.5625","9.5625","9.5625","394","394","394"
"17619","4.5","4.5","4.5","9.375","9.375","9.375","398","398","398"
"17621","4.9375","4.9375","4.9375","9.5625","9.5625","9.5625","412","412","412"
"17622","","","","","","","378","378","378"
"17623","4.59375","4.59375","4.59375","8.6875","8.6875","8.6875","378","378","378"
"17624","4.5","4.5","4.5","8.75","8.75","8.75","386","386","386"
"17626","4.9375","4.9375","4.9375","8.75","8.75","8.75","384","384","384"
"17628","4.8125","4.8125","4.8125","9","9","9","420","420","420"
"17630","","","","","","","398","398","398"
"17631","4.84375","4.84375","4.84375","8.8125","8.8125","8.8125","436","436","436"
"17634","5","5","5","8.625","8.625","8.625","386","386","386"
"17635","4.5625","4.5625","4.5625","8.875","8.875","8.875","370","370","370"
"17637","5.03125","5.03125","5.03125","9.0625","9.0625","9.0625","390","390","390"
"17639","4.625","4.625","4.625","9","9","9","372","372","372"
"17640","4.75","4.75","4.75","9.0625","9.0625","9.0625","384","384","384"
"17643","4.53125","4.53125","4.53125","9.3125","9.3125","9.3125","388","388","388"
"17647","4.5625","4.5625","4.5625","9.0625","9.0625","9.0625","372","372","372"
"17650","4.6875","4.6875","4.6875","8.4375","8.4375","8.4375","416","416","416"
"17652","4.46875","4.46875","4.46875","8.5","8.5","8.5","404","404","404"
"17654","5.15625","5.15625","5.15625","9.3125","9.3125","9.3125","378","378","378"
"17658","4.5625","4.5625","4.5625","9.125","9.125","9.125","374","374","374"
"17659","","","","","","","430","430","430"
"17660","5.25","5.25","5.25","9","9","9","360","360","360"
"17662","4.8125","4.8125","4.8125","9","9","9","376","376","376"
"17665","4.6875","4.6875","4.6875","8.625","8.625","8.625","390","390","390"
"17666","4.53125","4.53125","4.53125","8.75","8.75","8.75","356","356","356"
"17668","4.84375","4.84375","4.84375","8.875","8.875","8.875","394","394","394"
"17671","","","","","","","398","398","398"
"17672","5.03125","5.03125","5.03125","8.5","8.5","8.5","394","394","394"
"17673","4.84375","4.84375","4.84375","8.75","8.75","8.75","428","428","428"
"17675","4.9375","4.9375","4.9375","9","9","9","376","376","376"
"17677","","","","","","","402","402","402"
"17678","4.71875","4.71875","4.71875","9.25","9.25","9.25","370","370","370"
"17679","4.96875","4.96875","4.96875","8.9375","8.9375","8.9375","374","374","374"
"17681","4.6875","4.6875","4.6875","8.8125","8.8125","8.8125","416","416","416"
"17683","5.0625","5.0625","5.0625","8.875","8.875","8.875","408","408","408"
"17685","4.5625","4.5625","4.5625","8.625","8.625","8.625","386","386","386"
"17689","5.34375","5.34375","5.34375","8.8125","8.8125","8.8125","410","410","410"
"17690","4.59375","4.59375","4.59375","9.0625","9.0625","9.0625","378","378","378"
"17693","4.90625","4.90625","4.90625","9","9","9","368","368","368"
"17695","4.6875","4.6875","4.6875","9.0625","9.0625","9.0625","366","366","366"
"17699","4.625","4.625","4.625","9.0625","9.0625","9.0625","410","410","410"
"17700","4.90625","4.90625","4.90625","9","9","9","404","404","404"
"17702","4.9375","4.9375","4.9375","9.25","9.25","9.25","370","370","370"
"17703","4.59375","4.59375","4.59375","9.125","9.125","9.125","358","358","358"
"17704","4.65625","4.65625","4.65625","9.125","9.125","9.125","374","374","374"
"17707","4.75","4.75","4.75","9.0625","9.0625","9.0625","362","362","362"
"17713","","","","","","","368","368","368"
"17715","5.03125","5.03125","5.03125","8.625","8.625","8.625","376","376","376"
"17717","4.90625","4.90625","4.90625","9","9","9","436","436","436"
"17719","4.53125","4.53125","4.53125","9.125","9.125","9.125","402","402","402"
"17722","4.625","4.625","4.625","8.9375","8.9375","8.9375","426","426","426"
"17724","4.875","4.875","4.875","8.875","8.875","8.875","420","420","420"
"17727","4.90625","4.90625","4.90625","9","9","9","408","408","408"
"17734","4.78125","4.78125","4.78125","8.3125","8.3125","8.3125","414","414","414"
"17735","4.84375","4.84375","4.84375","9.6875","9.6875","9.6875","382","382","382"
"17738","4.65625","4.65625","4.65625","8.9375","8.9375","8.9375","390","390","390"
"17739","4.9375","4.9375","4.9375","8.75","8.75","8.75","378","378","378"
"17742","4.84375","4.84375","4.84375","9","9","9","382","382","382"
"17744","4.59375","4.59375","4.59375","8.625","8.625","8.625","382","382","382"
"17746","4.90625","4.90625","4.90625","9.125","9.125","9.125","368","368","368"
"17747","5.1875","5.1875","5.1875","8.375","8.375","8.375","428","428","428"
"17748","4.46875","4.46875","4.46875","8.1875","8.1875","8.1875","392","392","392"
"17749","4.5625","4.5625","4.5625","8.5625","8.5625","8.5625","386","386","386"
"17750","4.59375","4.59375","4.59375","8.5625","8.5625","8.5625","374","374","374"
"17754","4.6875","4.6875","4.6875","8.875","8.875","8.875","404","404","404"
"17756","","","","","","","370","370","370"
"17757","4.75","4.75","4.75","8.9375","8.9375","8.9375","386","386","386"
"17761","4.875","4.875","4.875","8.9375","8.9375","8.9375","390","390","390"
"17763","4.625","4.625","4.625","9","9","9","412","412","412"
"17765","4.90625","4.90625","4.90625","8.875","8.875","8.875","374","374","374"
"17766","4.75","4.75","4.75","8.9375","8.9375","8.9375","422","422","422"
"17768","4.6875","4.6875","4.6875","8.625","8.625","8.625","368","368","368"
"17769","4.59375","4.59375","4.59375","8.6875","8.6875","8.6875","432","432","432"
"17770","","","","","","","376","376","376"
"17773","","","","","","","386","386","386"
"17776","","","","","","","380","380","380"
"17777","4.71875","4.71875","4.71875","8.625","8.625","8.625","388","388","388"
"17779","4.6875","4.6875","4.6875","8.375","8.375","8.375","368","368","368"
"17780","","","","","","","358","358","358"
"17781","","","","","","","364","364","364"
"17782","4.8125","4.8125","4.8125","8.75","8.75","8.75","366","366","366"
"17783","4.65625","4.65625","4.65625","8.75","8.75","8.75","348","348","348"
"17785","4.71875","4.71875","4.71875","8.75","8.75","8.75","370","370","370"
"17786","4.625","4.625","4.625","8.9375","8.9375","8.9375","392","392","392"
"17790","4.875","4.875","4.875","8.125","8.125","8.125","370","370","370"
"17792","4.46875","4.46875","4.46875","9.3125","9.3125","9.3125","368","368","368"
"17794","","","","","","","392","392","392"
"17796","5.3125","5.3125","5.3125","9.25","9.25","9.25","392","392","392"
"17798","4.65625","4.65625","4.65625","8.5","8.5","8.5","380","380","380"
"17799","4.71875","4.71875","4.71875","9.125","9.125","9.125","374","374","374"
"17800","4.78125","4.78125","4.78125","8.75","8.75","8.75","400","400","400"
"17807","4.78125","4.78125","4.78125","9.5625","9.5625","9.5625","370","370","370"
"17810","4.84375","4.84375","4.84375","8.3125","8.3125","8.3125","394","394","394"
"17812","4.84375","4.84375","4.84375","8.0625","8.0625","8.0625","368","368","368"
"17813","","","","","","","388","388","388"
"17820","4.6875","4.6875","4.6875","8.5","8.5","8.5","446","446","446"
"17821","4.4375","4.4375","4.4375","8.75","8.75","8.75","382","382","382"
"17822","5.03125","5.03125","5.03125","8.625","8.625","8.625","394","394","394"
"17825","4.875","4.875","4.875","8.5625","8.5625","8.5625","394","394","394"
"17834","4.75","4.75","4.75","8.375","8.375","8.375","356","356","356"
"17836","4.71875","4.71875","4.71875","8.4375","8.4375","8.4375","350","350","350"
"17838","4.625","4.625","4.625","8.375","8.375","8.375","406","406","406"
"17839","","","","","","","360","360","360"
"17841","4.875","4.875","4.875","8.6875","8.6875","8.6875","408","408","408"
"17844","4.9375","4.9375","4.9375","8.9375","8.9375","8.9375","392","392","392"
"17845","4.75","4.75","4.75","8.625","8.625","8.625","384","384","384"
"17848","4.90625","4.90625","4.90625","8.4375","8.4375","8.4375","414","414","414"
"17850","4.71875","4.71875","4.71875","8.6875","8.6875","8.6875","394","394","394"
"17851","4.6875","4.6875","4.6875","8.125","8.125","8.125","402","402","402"
"17853","5.125","5.125","5.125","8.5625","8.5625","8.5625","396","396","396"
"17855","5","5","5","8.6875","8.6875","8.6875","396","396","396"
"17858","4.78125","4.78125","4.78125","8.9375","8.9375","8.9375","374","374","374"
"17859","4.53125","4.53125","4.53125","8.6875","8.6875","8.6875","378","378","378"
"17861","4.6875","4.6875","4.6875","8.375","8.375","8.375","388","388","388"
"17862","4.96875","4.96875","4.96875","8.875","8.875","8.875","384","384","384"
"17864","4.96875","4.96875","4.96875","8.875","8.875","8.875","396","396","396"
"17866","5.0625","5.0625","5.0625","9.0625","9.0625","9.0625","366","366","366"
"17867","4.5625","4.5625","4.5625","8.625","8.625","8.625","366","366","366"
"17869","","","","","","","378","378","378"
"17870","5.375","5.375","5.375","8.8125","8.8125","8.8125","384","384","384"
"17871","4.96875","4.96875","4.96875","8.25","8.25","8.25","364","364","364"
"17872","4.875","4.875","4.875","9.125","9.125","9.125","354","354","354"
"17873","4.6875","4.6875","4.6875","8.8125","8.8125","8.8125","348","348","348"
"17874","4.90625","4.90625","4.90625","9","9","9","364","364","364"
"17878","4.65625","4.65625","4.65625","9.3125","9.3125","9.3125","372","372","372"
"17880","5.25","5.25","5.25","8.6875","8.6875","8.6875","374","374","374"
"17881","4.75","4.75","4.75","9.0625","9.0625","9.0625","358","358","358"
"17883","4.3125","4.3125","4.3125","9.0625","9.0625","9.0625","366","366","366"
"17884","4.34375","4.34375","4.34375","8.8125","8.8125","8.8125","392","392","392"
"17888","4.8125","4.8125","4.8125","8.0625","8.0625","8.0625","378","378","378"
"17899","4.65625","4.65625","4.65625","7.21875","7.21875","7.21875","384","384","384"
"17900","4.6875","4.6875","4.6875","7.96875","7.96875","7.96875","364","364","364"
"17902","","","","","","","382","382","382"
"17904","4.53125","4.53125","4.53125","8.375","8.375","8.375","364","364","364"
"17907","4.59375","4.59375","4.59375","8.5625","8.5625","8.5625","390","390","390"
"17909","5.09375","5.09375","5.09375","8.75","8.75","8.75","418","418","418"
"17910","4.96875","4.96875","4.96875","7.9375","7.9375","7.9375","382","382","382"
"17913","4.65625","4.65625","4.65625","8.5625","8.5625","8.5625","356","356","356"
"17916","4.71875","4.71875","4.71875","8.125","8.125","8.125","376","376","376"
"17919","4.78125","4.78125","4.78125","8.8125","8.8125","8.8125","366","366","366"
"17921","4.65625","4.65625","4.65625","8.75","8.75","8.75","400","400","400"
"17923","4.75","4.75","4.75","7.90625","7.90625","7.90625","424","424","424"
"17926","4.53125","4.53125","4.53125","8.8125","8.8125","8.8125","410","410","410"
"17933","4.59375","4.59375","4.59375","9.0625","9.0625","9.0625","402","402","402"
"17934","4.71875","4.71875","4.71875","8.875","8.875","8.875","390","390","390"
"17936","4.53125","4.53125","4.53125","8.5","8.5","8.5","374","374","374"
"17937","4.625","4.625","4.625","8.9375","8.9375","8.9375","406","406","406"
"17941","","","","","","","374","374","374"
"17943","4.59375","4.59375","4.59375","9","9","9","384","384","384"
"17945","4.6875","4.6875","4.6875","9","9","9","412","412","412"
"17950","4.65625","4.65625","4.65625","8.75","8.75","8.75","368","368","368"
"17951","4.59375","4.59375","4.59375","8.625","8.625","8.625","352","352","352"
"17953","4.6875","4.6875","4.6875","7.96875","7.96875","7.96875","368","368","368"
"17954","4.5","4.5","4.5","9","9","9","370","370","370"
"17960","4.875","4.875","4.875","9.1875","9.1875","9.1875","404","404","404"
"17962","4.84375","4.84375","4.84375","8.4375","8.4375","8.4375","388","388","388"
"17963","4.5625","4.5625","4.5625","8.5625","8.5625","8.5625","368","368","368"
"17964","4.625","4.625","4.625","8.3125","8.3125","8.3125","350","350","350"
"17965","4.8125","4.8125","4.8125","9.4375","9.4375","9.4375","376","376","376"
"17966","4.5625","4.5625","4.5625","8.375","8.375","8.375","404","404","404"
"17968","4.6875","4.6875","4.6875","8.5625","8.5625","8.5625","406","406","406"
"17971","4.59375","4.59375","4.59375","8.9375","8.9375","8.9375","362","362","362"
"17975","5.0625","5.0625","5.0625","8.1875","8.1875","8.1875","410","410","410"
"17976","4.9375","4.9375","4.9375","8.8125","8.8125","8.8125","402","402","402"
"17982","4.8125","4.8125","4.8125","8.0625","8.0625","8.0625","364","364","364"
"17984","","","","","","","374","374","374"
"17986","4.625","4.625","4.625","8","8","8","362","362","362"
"17988","4.5625","4.5625","4.5625","8.6875","8.6875","8.6875","384","384","384"
"17990","4.78125","4.78125","4.78125","8.6875","8.6875","8.6875","372","372","372"
"17991","4.75","4.75","4.75","9","9","9","356","356","356"
"17994","4.90625","4.90625","4.90625","8.8125","8.8125","8.8125","386","386","386"
"17995","4.8125","4.8125","4.8125","8.75","8.75","8.75","370","370","370"
